action_taken,action_taken_name,applicant_ethnicity,applicant_ethnicity_name,applicant_income_000s,applicant_race_1,applicant_race_name_1,applicant_sex,applicant_sex_name,co_applicant_ethnicity,co_applicant_ethnicity_name,co_applicant_race_1,co_applicant_race_name_1,co_applicant_sex,co_applicant_sex_name,county_name,loan_purpose,loan_purpose_name,loan_type,loan_type_name,owner_occupancy,owner_occupancy_name,preapproval,property_type,property_type_name,purchaser_type,purchaser_type_name,,hud_median_family_income,loan_amount_000s,number_of_1_to_4_family_units,number_of_owner_occupied_units,population
1,Loan originated,2,Not Hispanic or Latino,115,5,White,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Nassau County,2,Home improvement,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,151,109000,41,1889,1788,5375
1,Loan originated,2,Not Hispanic or Latino,155,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Rensselaer County,2,Home improvement,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,1496,82700,168,2510,2102,7341
1,Loan originated,2,Not Hispanic or Latino,79,5,White,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Chautauqua County,1,Home purchase,2,FHA-insured,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),156537,60000,102,1244,983,2673
1,Loan originated,2,Not Hispanic or Latino,177,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Westchester County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),23297,71300,280,1346,1369,4277
1,Loan originated,1,Hispanic or Latino,70,5,White,2,Female,5,No co-applicant,8,No co-applicant,5,No co-applicant,New York County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,10354,71300,343,135,1563,7883
1,Loan originated,1,Hispanic or Latino,136,5,White,1,Male,1,Hispanic or Latino,5,White,2,Female,Suffolk County,2,Home improvement,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,152,109000,61,1084,1120,3739
1,Loan originated,2,Not Hispanic or Latino,200,5,White,2,Female,2,Not Hispanic or Latino,5,White,1,Male,Albany County,2,Home improvement,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,1880,82700,62,2034,1611,5333
1,Loan originated,2,Not Hispanic or Latino,253,2,Asian,2,Female,2,Not Hispanic or Latino,2,Asian,1,Male,Nassau County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),10346,109000,417,1207,1195,3592
1,Loan originated,2,Not Hispanic or Latino,143,3,Black or African American,2,Female,5,No co-applicant,8,No co-applicant,5,No co-applicant,Kings County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,48,71300,80,1527,739,3920
1,Loan originated,2,Not Hispanic or Latino,247,5,White,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Westchester County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),10381,71300,340,1913,1833,6115
1,Loan originated,2,Not Hispanic or Latino,234,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Suffolk County,2,Home improvement,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,166,109000,149,2121,1787,5418
1,Loan originated,3,"Information not provided by applicant in mail, Internet, or telephone application",,6,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",Rensselaer County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,1985,82700,100,2293,1883,5735
1,Loan originated,2,Not Hispanic or Latino,130,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Nassau County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,10347,109000,563,1666,1582,6483
1,Loan originated,2,Not Hispanic or Latino,225,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Westchester County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),10066,71300,400,2044,1904,6358
1,Loan originated,2,Not Hispanic or Latino,15,2,Asian,2,Female,2,Not Hispanic or Latino,2,Asian,2,Female,Queens County,1,Home purchase,1,Conventional,2,Not owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,4,71300,280,543,418,1642
1,Loan originated,2,Not Hispanic or Latino,162,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Nassau County,2,Home improvement,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,180,109000,126,2100,1944,6614
1,Loan originated,2,Not Hispanic or Latino,106,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Albany County,2,Home improvement,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,2168,82700,30,2636,1951,6628
1,Loan originated,2,Not Hispanic or Latino,83,5,White,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Saratoga County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,1,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,276,82700,149,1707,1664,4133
1,Loan originated,1,Hispanic or Latino,107,5,White,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Nassau County,2,Home improvement,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,228,109000,51,2066,1898,6145
1,Loan originated,3,"Information not provided by applicant in mail, Internet, or telephone application",830,6,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",Monroe County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),171,69700,367,1374,1125,6011
1,Loan originated,2,Not Hispanic or Latino,116,5,White,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Nassau County,2,Home improvement,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,205,109000,96,1890,1678,5687
1,Loan originated,2,Not Hispanic or Latino,91,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Erie County,2,Home improvement,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,2265,69000,20,2853,2814,8334
1,Loan originated,2,Not Hispanic or Latino,63,5,White,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Oswego County,3,Refinancing,2,FHA-insured,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,293,68500,123,1683,1339,4252
1,Loan originated,2,Not Hispanic or Latino,162,5,White,2,Female,2,Not Hispanic or Latino,5,White,1,Male,Nassau County,2,Home improvement,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,229,109000,76,2382,1974,7195
1,Loan originated,1,Hispanic or Latino,186,5,White,2,Female,2,Not Hispanic or Latino,5,White,1,Male,Dutchess County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,11,95200,56,1465,1432,4531
1,Loan originated,2,Not Hispanic or Latino,1682,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Suffolk County,1,Home purchase,1,Conventional,2,Not owner-occupied as a principal dwelling,1,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,107446,109000,2040,3360,1635,4794
1,Loan originated,2,Not Hispanic or Latino,,5,White,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Suffolk County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),8179,109000,270,1678,1605,4639
1,Loan originated,2,Not Hispanic or Latino,53,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Fulton County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,275,60000,50,2836,2036,5260
1,Loan originated,2,Not Hispanic or Latino,313,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Nassau County,2,Home improvement,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,238,109000,46,2100,1944,6614
1,Loan originated,1,Hispanic or Latino,,5,White,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Erie County,3,Refinancing,2,FHA-insured,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),90170,69000,137,1139,813,2628
1,Loan originated,2,Not Hispanic or Latino,274,5,White,2,Female,2,Not Hispanic or Latino,5,White,1,Male,Nassau County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,217,109000,152,1201,1100,3723
1,Loan originated,2,Not Hispanic or Latino,122,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Erie County,3,Refinancing,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,37,69000,136,1278,1152,3082
1,Loan originated,2,Not Hispanic or Latino,33,5,White,2,Female,5,No co-applicant,8,No co-applicant,5,No co-applicant,Schenectady County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),10650,82700,96,944,515,2833
1,Loan originated,2,Not Hispanic or Latino,154,4,Native Hawaiian or Other Pacific Islander,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Nassau County,2,Home improvement,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,279,109000,122,1224,1084,3620
1,Loan originated,2,Not Hispanic or Latino,113,5,White,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Saratoga County,1,Home purchase,1,Conventional,2,Not owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),10441,82700,154,2080,1147,5684
1,Loan originated,2,Not Hispanic or Latino,91,2,Asian,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Rockland County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,1,1,One-to-four family dwelling (other than manufactured housing),8,Affiliate institution,107483,71300,185,1825,1628,5445
1,Loan originated,2,Not Hispanic or Latino,103,5,White,1,Male,2,Not Hispanic or Latino,5,White,2,Female,Monroe County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,3,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),269,69700,158,2432,2352,6137
1,Loan originated,1,Hispanic or Latino,90,5,White,1,Male,5,No co-applicant,8,No co-applicant,5,No co-applicant,Monroe County,1,Home purchase,1,Conventional,1,Owner-occupied as a principal dwelling,2,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",1062,69700,105,2120,1926,5785
